Food_Code,Display_Name,Portion_Default,Portion_Amount,Portion_Display_Name,Calories
26107120,Baked or broiled catfish,2,0.5,medium catfish,300.84
26107120,Baked or broiled catfish,2,4.0,ounces after cooking,208.656
26107150,Fried catfish (breaded or battered),1,1.0,fillet,182.25
26107150,Fried catfish (breaded or battered),2,0.5,medium catfish,473.85
26107150,Fried catfish (breaded or battered),2,4.0,ounces after cooking,275.562
26109120,Baked or broiled cod,1,1.0,fillet,113.46
26109120,Baked or broiled cod,2,4.0,ounces after cooking,138.348
26109150,Fried cod (breaded or battered),1,1.0,fillet,190.3
26109150,Fried cod (breaded or battered),2,4.0,ounces after cooking,196.182
26115120,Baked or broiled flounder,1,1.0,fillet,172.9
26115120,Baked or broiled flounder,2,4.0,ounces after cooking,150.822
26127120,Baked or broiled perch,1,1.0,fillet,127.68
26127120,Baked or broiled perch,2,4.0,ounces after cooking,150.822
26137120,Baked or broiled salmon,1,1.0,steak,242.82
26137120,Baked or broiled salmon,2,0.5,medium fillet,235.98
26137120,Baked or broiled salmon,2,4.0,ounces after cooking,193.914
26137190,Smoked salmon (lox),1,1.0,slice or piece,23.4
26137190,Smoked salmon (lox),2,1.0,ounce,33.1695
26151120,Baked or broiled trout,1,1.0,medium trout,306.44
26151120,Baked or broiled trout,2,4.0,ounces after cooking,213.192
26153120,Baked or broiled tuna,1,1.0,steak,227.97
26153120,Baked or broiled tuna,2,4.0,ounces after cooking,173.502
26155180,Canned tuna (in oil),1,0.5,"can, drained",158.4
26155180,Canned tuna (in oil),2,2.0,ounces,112.266
26155190,Canned tuna (in water),1,0.5,"can, drained",96.86
26155190,Canned tuna (in water),2,2.0,ounces,65.772
26157140,Fried whiting (floured or breaded),1,1.0,fillet,190.53
26157140,Fried whiting (floured or breaded),2,4.0,ounces after cooking,248.346
26213140,Fried calamari (fried squid),1,0.25,cup,73.875
26303150,Fried clams (battered),1,0.5,cup (1 cup=8 medium clams),111.18
26303160,"Steamed clams (oysters, mussels)",1,0.5,cup (1 cup=12 medium clams),69.0
26303160,"Steamed clams (oysters, mussels)",2,1.0,"quart, in shell",172.04
26305160,Steamed crab (hard shell),1,1.0,medium blue crab,48.48
26305160,Steamed crab (hard shell),2,1.0,Pacific crab,114.13
26305160,Steamed crab (hard shell),2,1.0,king crab leg,120.19
26305160,Steamed crab (hard shell),2,1.0,snow crab,54.54
26309160,Steamed or boiled crayfish,1,0.5,"cup, cooked",56.7
26309160,Steamed or boiled crayfish,2,2.0,ounces after cooking,45.36
26311160,Steamed or boiled lobster,1,1.0,medium lobster tail,142.59
26311160,Steamed or boiled lobster,2,0.5,medium lobster,143.075
26311160,Steamed or boiled lobster,2,4.0,ounces after cooking,109.998
26315150,Fried oysters (breaded or battered),1,1.0,large oyster,55.38
26315150,Fried oysters (breaded or battered),2,1.0,small oyster,17.04
26315150,Fried oysters (breaded or battered),2,4.0,ounces after cooking,241.542
26317120,Baked or broiled scallops,1,0.5,"cup, cooked",124.74
26317120,Baked or broiled scallops,2,1.0,scallop,17.16
26317120,Baked or broiled scallops,2,4.0,ounces after cooking,149.688
26317140,Fried scallops (floured or breaded),1,0.5,"cup, cooked",145.39
26317140,Fried scallops (floured or breaded),2,1.0,scallop (0.6 oz),34.72
26317140,Fried scallops (floured or breaded),2,4.0,ounces after cooking,246.078
26319120,"Baked, broiled, or sauteed shrimp",1,0.5,"cup, cooked",111.65
26319120,"Baked, broiled, or sauteed shrimp",2,1.0,jumbo shrimp,15.40003
26319120,"Baked, broiled, or sauteed shrimp",2,4.0,ounces after cooking,172.48
26319120,"Baked, broiled, or sauteed shrimp",2,10.0,medium shrimp,77.0
26319120,"Baked, broiled, or sauteed shrimp",2,10.0,small shrimp,61.6
26319130,Steamed or boiled shrimp,1,4.0,ounces after cooking,154.56
26319130,Steamed or boiled shrimp,2,0.5,"cup, cooked",100.05
26319130,Steamed or boiled shrimp,2,1.0,jumbo shrimp,13.80003
26319130,Steamed or boiled shrimp,2,10.0,medium shrimp,69.0
26319130,Steamed or boiled shrimp,2,10.0,small shrimp,55.2
26319140,Fried shrimp (breaded or battered),1,4.0,ounces after cooking,274.4
26319140,Fried shrimp (breaded or battered),2,0.5,"cup, cooked",158.025
26319140,Fried shrimp (breaded or battered),2,1.0,extra large shrimp,61.2255
26319140,Fried shrimp (breaded or battered),2,10.0,medium shrimp,269.5
26319140,Fried shrimp (breaded or battered),2,10.0,small shrimp,147.0
27111050,Spaghetti sauce (with meat),1,0.5,cup,140.685
27111410,Chili con carne (with beans),1,0.5,cup,132.08
27111500,Beef sloppy joe (no bun),1,0.5,cup,185.74
27112010,Salisbury steak with gravy,1,1.0,steak with gravy,218.01
27115100,Teriyaki steak with sauce,1,0.5,cup,226.92
27116100,Beef curry,1,0.5,cup,215.94
27116200,Beef with BBQ sauce,1,0.5,cup,228.81
27116200,Beef with BBQ sauce,2,1.0,slice with sauce,100.92
27120030,Pork or ham with BBQ sauce,1,0.5,cup,236.7
27120030,Pork or ham with BBQ sauce,2,1.0,slice with sauce,104.4
27120060,Sweet & sour pork,1,0.5,cup,115.26
27120120,Sausage gravy,1,0.5,cup,187.2
27141000,Chicken cacciatore,1,1.0,breast with sauce,382.0
27141000,Chicken cacciatore,2,0.5,cup,233.02
27141000,Chicken cacciatore,2,1.0,thigh with sauce,238.75
27145000,Chicken teriyaki,1,1.0,breast with sauce,190.72
27145000,Chicken teriyaki,2,0.5,cup,181.78
27145000,Chicken teriyaki,2,1.0,thigh with sauce,113.24
27146000,Chicken with BBQ sauce,1,1.0,breast with sauce,233.7
27146000,Chicken with BBQ sauce,2,0.5,cup,249.85
27146000,Chicken with BBQ sauce,2,1.0,thigh with sauce,140.6
27146050,Buffalo wing (chicken wing & sauce),1,1.0,"wing ""drumette"" with sauce",73.44
27146100,Sweet & sour chicken,1,1.0,breast with sauce,356.0
27146100,Sweet & sour chicken,2,0.5,cup,112.14
27146100,Sweet & sour chicken,2,1.0,thigh with sauce,222.5
27146150,Chicken curry,1,1.0,breast with sauce,248.0
27146150,Chicken curry,2,0.5,cup,146.32
27146150,Chicken curry,2,1.0,thigh with sauce,155.0
27146250,Chicken cordon bleu,1,1.0,"roll (breast,ham, sauce)",501.51
27146300,Chicken Parmigiana,1,1.0,"patty, sauce and cheese",323.96
27146300,Chicken Parmigiana,2,1.0,"breast, sauce and cheese",283.02
27146300,Chicken Parmigiana,2,1.0,thigh with sauce,188.68
27146350,Lemon chicken,1,0.5,cup,335.16
27211400,Corned beef hash,1,0.5,cup,180.4
27212100,"Beef, tomato sauce & noodles",1,1.0,cup,276.39
27212350,Beef stroganoff with noodles,1,1.0,cup,343.04
27214100,"Meatloaf or meatball, no sauce",1,1.0,medium slice,220.32
27214100,"Meatloaf or meatball, no sauce",2,1.0,large meatball,85.68
27214100,"Meatloaf or meatball, no sauce",2,1.0,medium meatball,57.12
27214100,"Meatloaf or meatball, no sauce",2,4.0,ounces after cooking,231.336
27214110,Meatloaf or meatballs & tomato sauce,1,1.0,medium slice,239.75
27214110,Meatloaf or meatballs & tomato sauce,2,1.0,large meatball,92.75
27214110,Meatloaf or meatballs & tomato sauce,2,1.0,medium meatball,63.0
27214110,Meatloaf or meatballs & tomato sauce,2,4.0,ounces after cooking,198.45
27243300,Chicken and rice with cream sauce,1,0.5,cup,177.32
27243500,Chicken and rice with tomato sauce,1,0.5,cup,113.46
27246100,Chicken and dumplings,1,0.5,cup,184.22
27250040,Crab cake,1,1.0,cake,105.84
27250060,Gefilte fish,1,1.0,piece,76.84
27250060,Gefilte fish,2,0.5,cup,128.255
27250060,Gefilte fish,2,5.0,balls,46.33
27250520,Imitation crabmeat,1,0.5,cup,71.82
27250610,Tuna noodle casserole,1,1.0,cup,423.36
27311410,"Beef stew, potatoes & vegetables",1,1.0,cup,199.08
27313150,"Stir-fried beef, veggies & noodles",1,1.0,cup,223.51
27313220,"Beef, veggies & noodles (tomato sauce)",1,1.0,cup,231.57
27315250,Stuffed cabbage rolls (beef & rice),1,1.0,roll,117.42
27320070,"Pork, veggies and noodles (tomato sauce)",1,1.0,cup,408.36
27320320,"Stir-fried pork, vegetables & rice",1,1.0,cup,245.21
27320500,Sweet & sour pork on rice,1,1.0,cup,268.4
27343480,"Chicken, veggies & noodles (cream sauce)",1,1.0,cup,250.88
27343910,Chicken chow mein with noodles,1,1.0,cup,275.0
27345310,Stir-fried chicken & veggies on rice,1,1.0,cup,234.36
27347100,Chicken or turkey pot pie,1,1.0,"8-ounce pie (4-5"" across)",488.05
27347100,Chicken or turkey pot pie,2,1.0,cup,541.8
27347100,Chicken or turkey pot pie,2,1.0,16-ounce pie (Hungry Man),976.1
27363000,"Gumbo (with rice, New Orleans type)",1,1.0,cup,192.76
27363100,Jambalaya (with meat & rice),1,1.0,cup,392.84
27420080,Greens with ham or pork,1,0.5,cup,38.88
27445110,Stir-fried chicken and vegetables,1,0.5,cup,89.91
27445150,General Tso chicken,1,0.5,cup,148.19
27445220,Kung Pao chicken,1,0.5,cup,217.08
27446200,"Chicken salad (with celery, mayo)",1,0.5,cup,208.39
27450060,"Tuna salad (with celery, mayo)",1,0.5,cup,191.36
27450080,"Seafood salad (with tomatoes, dressing)",1,0.5,cup,163.28
27450100,"Tuna egg salad (with celery, mayo)",1,0.5,cup,203.84
27450410,Stir-fried shrimp and vegetables,1,0.5,cup,79.38
27460490,"Chef salad, no dressing",1,1.0,cup,71.44
27460490,"Chef salad, no dressing",2,1.0,fast food order,253.8
27460710,Chopped chicken liver,1,0.25,cup,117.52
27460750,Liver and onions,1,1.0,slice with onions,177.32
27510210,"Cheeseburger, plain on bun",1,1.0,cheeseburger,316.72
27510240,Quarter pound cheeseburger on bun,1,1.0,quarter pound burger,552.0
27510300,Double cheeseburger on double deck bun,1,1.0,double cheeseburger,620.48
27510300,Double cheeseburger on double deck bun,2,1.0,Big Mac,595.55
27510360,Bacon cheeseburger on bun,1,1.0,cheeseburger,745.92
27510500,"Hamburger, plain on bun",1,1.0,small hamburger on bun,269.7
27510530,Quarter pound hamburger on bun,1,1.0,quarter pounder,458.64
27510540,Double hamburger on bun,1,1.0,double hamburger,383.76
27510700,Meatball Sub,1,1.0,"6"" sub",611.04
27513010,Roast beef sandwich,1,1.0,sandwich,368.97
27515010,Steak sandwich on roll,1,1.0,sandwich,343.64
27515070,"Philly cheese steak (pepper, onion, roll)",1,1.0,submarine,485.52
27520130,"Club sandwich (chicken, bacon, tomato)",1,1.0,sandwich,546.12
27520130,"Club sandwich (chicken, bacon, tomato)",2,1.0,"6"" sub",548.34
27520300,Ham sandwich with mayo,1,1.0,sandwich,271.04
27540110,Chicken sandwich with mayo,1,1.0,sandwich,265.44
27540110,Chicken sandwich with mayo,2,1.0,"6"" sub",559.32
27540140,Fried chicken fillet sandwich,1,1.0,sandwich,322.56
27550000,Fried fish sandwich with tartar sauce,1,1.0,regular sandwich,373.65
27550000,Fried fish sandwich with tartar sauce,2,1.0,large sandwich,675.75
27560300,"Corn dog (hot dog, cornbread coating)",1,1.0,corn dog,279.84
27560350,Pig in a blanket (hot dog in dough),1,1.0,pig in a blanket,275.4
27560350,Pig in a blanket (hot dog in dough),2,1.0,cocktail-size,64.8
27560650,Sausage biscuit,1,1.0,regular biscuit,437.92
27560650,Sausage biscuit,2,1.0,small biscuit,222.87
28110270,Beef sirloin frozen meal,1,1.0,regular meal,274.56
28110310,Salisbury steak frozen meal,1,1.0,regular meal,461.76
28141010,Fried chicken frozen meal,1,1.0,large meal (16 oz),1024.92
28141200,Chicken Teriyaki frozen meal,1,1.0,regular meal,360.68
28141250,Chicken with rice diet frozen meal,1,1.0,regular meal,272.33
28143080,Chicken fettuccine diet frozen meal,1,1.0,regular meal,265.1
28145210,Turkey with dressing frozen meal,1,1.0,regular meal,483.6
28154010,Shrimp with pasta diet frozen meal,1,1.0,regular meal,290.16
28310110,Beef broth or consomme,1,1.0,cup,16.8
28311010,Pepperpot soup or menudo soup,1,1.0,cup,103.63
28315100,Chunky beef vegetable soup,1,1.0,cup,170.4
28315140,Mexican beef vegetable soup,1,1.0,cup,143.4
28315150,Pozole,1,1.0,cup,195.16
28340310,Chicken gumbo soup,1,1.0,cup,56.12
28340550,Sweet & sour soup,1,1.0,cup,73.2
28340660,Chicken vegetable soup,1,1.0,cup,136.23
28340670,Mexican chicken vegetable soup with rice,1,1.0,cup,181.5
28340750,Hot & sour soup,1,1.0,cup,161.04
28345130,Cream of chicken soup (with water),1,1.0,cup,117.12
28355120,New England clam chowder,1,1.0,cup,148.8
28355250,Lobster bisque,1,1.0,cup,248.0
28500000,Chicken gravy,1,0.25,cup,47.005
28500040,Beef gravy,1,0.25,cup,30.8725
28500100,Mushroom gravy,1,0.25,cup,16.065
28522000,Mole poblana sauce,1,0.25,cup,78.175
31103000,Hard or soft boiled egg,1,1.0,large egg,77.0
31103000,Hard or soft boiled egg,2,1.0,slice,7.7
31105000,Fried egg,1,1.0,large egg,89.24
31109010,Egg white,1,1.0,egg white,17.16
31109010,Egg white,2,0.25,cup,21.19
32102000,Deviled egg,1,0.5,egg,62.31
32103000,Egg salad,1,0.5,cup,352.98
32103000,Egg salad,2,1.0,large egg,235.32
32104950,Scrambled egg (cooked without fat),1,1.0,large egg,78.0
32104950,Scrambled egg (cooked without fat),2,0.5,cup,134.55
32105000,Scrambled egg (cooked with fat),1,1.0,large egg,93.62
32105000,Scrambled egg (cooked with fat),2,0.5,cup,161.57
32202010,"Egg, cheese & ham on English muffin",1,1.0,McMuffin,311.85
32202030,"Egg, cheese & sausage on English muffin",1,1.0,regular sandwich,457.92
32202030,"Egg, cheese & sausage on English muffin",2,1.0,small sandwich,241.92
32202060,Egg & sausage on biscuit,1,1.0,biscuit,565.25
32202070,"Egg, cheese & bacon on biscuit",1,1.0,biscuit,437.58
32300100,Egg drop soup,1,1.0,cup,73.2
33201010,Egg Beaters,1,0.5,cup,60.0
33201010,Egg Beaters,2,0.25,"cup, raw (equals 1 egg)",30.0
41101010,"Dry beans, cooked with fat",1,0.5,cup,164.7
41101020,"Dry beans, cooked without fat",1,0.5,cup,110.25
41201020,Baked beans,1,0.5,cup,118.11
41205010,Refried beans,1,0.5,cup,182.16
41205070,Hummus,1,1.0,Tablespoon,26.55
41205070,Hummus,2,0.25,cup,108.855
41208030,Pork & beans,1,0.5,cup,123.97
41208030,Pork & beans,2,1.0,small can (8 oz),222.46
41301020,"Dry blackeye peas, cooked without fat",1,0.5,cup,97.175
41302020,Chickpeas,1,0.5,cup,147.6
41303000,Split peas,1,0.5,cup,114.66
41305000,Lentils,1,0.5,cup,109.825
41410010,Soy nuts,1,0.25,cup,109.5075
41420010,Tofu,1,0.25,cup,37.82
41420010,Tofu,2,1.0,cubic inch piece,10.736
41420300,Soy sauce,1,1.0,Tablespoon,8.48
41420300,Soy sauce,2,1.0,packet,4.717
41420400,Teriyaki sauce,1,0.25,cup,53.55
41420450,Worcestershire sauce,1,1.0,teaspoon,3.7587
41430000,Protein powder,1,1.0,Tablespoon,37.293
41480010,Tofutti tofu frozen dessert,1,0.5,cup,180.4
41601010,Bean soup,1,1.0,cup,136.62
41601070,Miso soup,1,1.0,cup,84.0
41601090,Bean soup with macaroni,1,1.0,cup,154.33
41601110,Bean soup with ham,1,1.0,cup,221.13
41602030,Split pea soup with ham,1,1.0,cup,195.0
41603010,Lentil soup,1,1.0,cup,181.04
41810250,Meatless bacon bits,1,1.0,Tablespoon,33.32
41810400,Meatless sausage,1,1.0,link,64.25
41810400,Meatless sausage,2,1.0,patty,97.66
41810610,Meatless fried chicken (breaded),1,1.0,piece,84.24
41810610,Meatless fried chicken (breaded),2,0.5,"cup, diced",152.1
41811400,Meatless hot dog (no bun),1,1.0,frankfurter,163.1
41811900,Soy burger (no bun),1,1.0,patty,125.3
41811910,Veggie burger (no bun),1,1.0,patty,127.09
41812450,Vegetarian chili,1,0.5,cup,135.89
41812900,Vegetarian meatloaf or patty,1,1.0,slice,110.32
42100100,Almonds,1,1.0,ounce (22 almonds),163.863
42100100,Almonds,2,0.25,cup,203.745
42102000,Brazil nuts,1,0.25,cup,229.6
42104000,Cashews,1,1.0,ounce (18 cashews),164.7135
42104000,Cashews,2,0.25,cup,188.825
42105000,Roasted chestnuts,1,1.0,ounce (3 chestnuts),69.4575
42105000,Roasted chestnuts,2,0.25,cup,87.5875
42106020,Shredded sweetened coconut,1,0.25,cup shredded,110.205
42106020,Shredded sweetened coconut,2,0.25,cup flaked,87.69
42106020,Shredded sweetened coconut,2,1.0,ounce,134.379
42107000,Filberts (hazelnuts),1,1.0,ounce (20 nuts),175.84
42107000,Filberts (hazelnuts),2,0.25,cup,211.95
42109100,Macadamia nuts,1,1.0,ounce (11 nuts),202.986
42109100,Macadamia nuts,2,0.25,cup,239.86
42110000,Mixed nuts,1,0.25,cup,219.035
42111000,Peanuts,1,1.0,ounce (32 peanuts),169.8165
42111000,Peanuts,2,0.25,cup,218.635
42112000,Pecans,1,1.0,ounce (20 halves),195.8985
42112000,Pecans,2,0.25,cup,186.57
42113000,Pine nuts (pignolias),1,1.0,Tablespoon,57.878
42113000,Pine nuts (pignolias),2,0.25,cup,228.82
42114100,Pistachios,1,0.25,cup in shell,82.36
42114100,Pistachios,2,0.25,cup shelled,181.76
42114100,Pistachios,2,1.0,ounce in shell,85.2
42116000,Walnuts,1,1.0,ounce (14 halves),185.409
42116000,Walnuts,2,0.25,cup,163.5
42202000,Peanut butter,1,1.0,Tablespoon,95.84
42202150,"Peanut butter, reduced fat",1,1.0,Tablespoon,93.6
42203000,Peanut butter & jelly spread,1,1.0,Tablespoon,65.44
42204050,Peanut sauce,1,1.0,Tablespoon,44.1
42204050,Peanut sauce,2,0.25,cup,178.7625
42401010,Coconut milk,1,0.25,cup,138.0
42501000,"Trail mix (nuts, seeds, dried fruit)",1,0.25,cup,176.05
43102000,Sunflower seeds,1,1.0,"ounce, hulled",161.595
43102000,Sunflower seeds,2,0.25,"cup, hulled",205.2
43102000,Sunflower seeds,2,0.25,cup in hulls,65.55
43103000,Sesame seeds,1,0.25,cup,212.625
43104000,Flax seed,1,0.25,cup,178.35
51101000,White bread,1,1.0,regular slice,69.16
51101000,White bread,2,1.0,large slice,79.8
51101000,White bread,2,1.0,thin slice,53.2
51107010,French bread,1,1.0,large slice,175.36
51107010,French bread,2,0.5,"mini baguette (9"" long)",208.24
51107010,French bread,2,1.0,medium slice,87.68
51108010,foccacia,1,1.0,slice,182.4
51109100,Pita bread (white),1,1.0,"medium (5-1/4"" across)",123.75
51109100,Pita bread (white),2,1.0,"large (6-1/2"" across)",233.75
51109100,Pita bread (white),2,1.0,"small (4"" across)",77.0
51111010,Cheese bread,1,1.0,slice,70.98
51113010,Cinnamon bread or toast,1,1.0,slice,69.16
51121010,Garlic bread,1,1.0,medium slice,95.7
51121010,Garlic bread,2,1.0,large slice,135.3
51121010,Garlic bread,2,1.0,small slice,52.8
51122000,Diet high-fiber bread,1,1.0,regular slice,60.03
51122000,Diet high-fiber bread,2,1.0,thin slice,47.61
51129010,Raisin bread,1,1.0,regular slice,71.24
51133010,Sourdough bread,1,1.0,medium slice,68.5
51133010,Sourdough bread,2,1.0,large slice,95.9
51133010,Sourdough bread,2,1.0,small slice,41.1
51150000,White roll,1,1.0,pan or dinner roll,78.12
51150000,White roll,2,1.0,hamburger or hot dog bun,119.97
51157000,Sub roll,1,1.0,"medium (8"" long)",262.26
51157000,Sub roll,2,1.0,"large (12"" long)",376.65
51157000,Sub roll,2,1.0,"small (5-1/2"" long)",181.35
51160110,Frosted sweet roll or cinnamon bun,1,1.0,medium roll,226.8
51160110,Frosted sweet roll or cinnamon bun,2,1.0,large roll,313.74
51160110,Frosted sweet roll or cinnamon bun,2,1.0,small roll,147.42
51160110,Frosted sweet roll or cinnamon bun,2,1.0,Little Debbie,189.0
51165060,Coffee cake,1,1.0,"piece (1/12 of a 9"" sq)",159.8
51165060,Coffee cake,2,1.0,"piece (1/8 of 8"" cake)",139.4
51165100,Fat-free coffee cake,1,1.0,one-inch slice,94.05
51165100,Fat-free coffee cake,2,0.25,"coffeecake (5 by 11"")",302.8125
51166000,Croissant,1,1.0,medium croissant (2 oz),231.42
51166000,Croissant,2,1.0,mini croissant (1 oz),113.68
51166000,Croissant,2,1.0,small croissant (1.5 oz),170.52
51166000,Croissant,2,1.0,large croissant (2.4 oz),272.02
51180010,Bagel (plain),1,1.0,regular (4 oz),288.75
51180010,Bagel (plain),2,1.0,large (5 oz),360.25
51180010,Bagel (plain),2,1.0,miniature (1 oz),71.5
51180010,Bagel (plain),2,1.0,small (2 1/2 oz),189.75
51180030,Raisin bagel,1,1.0,regular (4 oz),287.7
51180030,Raisin bagel,2,1.0,large (5 oz),358.94
51180030,Raisin bagel,2,1.0,small (2 1/2 oz),189.06
51182010,Bread stuffing,1,0.5,"cup, moist type",176.0
51182010,Bread stuffing,2,0.5,"cup, dry mix, prepared",200.64
51184000,Bread stick,1,1.0,medium,41.2
51184000,Bread stick,2,1.0,large,82.4
51184000,Bread stick,2,1.0,small,20.6
51184000,Bread stick,2,1.0,snack size,8.24
51185000,Croutons,1,0.25,cup,46.5
51185000,Croutons,2,1.0,fast food package,46.5
51186010,English muffin,1,1.0,muffin,136.3
51186100,English muffin with raisins,1,1.0,muffin,140.94
51187000,Melba toast,1,1.0,piece,19.5
51187000,Melba toast,2,1.0,melba round,11.7
51201010,100% whole wheat bread,1,1.0,regular slice,68.88
51201010,100% whole wheat bread,2,1.0,large slice,78.72
51201010,100% whole wheat bread,2,1.0,thin slice,56.58
51201150,Pita bread (100% whole wheat),1,1.0,"medium (5-1/4"" across)",119.7
51201150,Pita bread (100% whole wheat),2,1.0,"large (6-1/2"" across)",226.1
51201150,Pita bread (100% whole wheat),2,1.0,"small (4"" across)",74.48
51202000,Whole wheat English muffin,1,1.0,muffin,117.74
51208000,100% whole wheat bagel,1,1.0,regular (4 oz),277.2
51208000,100% whole wheat bagel,2,1.0,large (5 oz),345.84
51208000,100% whole wheat bagel,2,1.0,miniature (1 oz),68.64
51208000,100% whole wheat bagel,2,1.0,small (2 1/2 oz),182.16
51301010,Wheat or cracked wheat bread,1,1.0,regular slice,65.0
51301010,Wheat or cracked wheat bread,2,1.0,large slice,78.0
51301010,Wheat or cracked wheat bread,2,1.0,thin slice,52.0
51301700,Wheat Bagel (part whole wheat),1,1.0,regular (4 oz),300.3
51301700,Wheat Bagel (part whole wheat),2,1.0,large (5 oz),374.66
51301700,Wheat Bagel (part whole wheat),2,1.0,miniature (1 oz),74.36
51301700,Wheat Bagel (part whole wheat),2,1.0,small (2 1/2 oz),197.34
51303010,Cracked wheat English muffin,1,1.0,muffin,129.34
51320530,Wheat roll (part whole wheat),1,1.0,pan or dinner roll,82.04
51320530,Wheat roll (part whole wheat),2,1.0,submarine bun,275.42
51320530,Wheat roll (part whole wheat),2,1.0,hamburger or hot dog bun,125.99
51401010,Rye bread,1,1.0,regular slice,67.34
51401010,Rye bread,2,1.0,large slice,82.88
51401010,Rye bread,2,1.0,snack-size slice,18.13
51401010,Rye bread,2,1.0,thin slice,51.8
51601020,Multigrain bread,1,1.0,regular slice,65.0
51601020,Multigrain bread,2,1.0,large slice,80.0
51601020,Multigrain bread,2,1.0,thin slice,57.5
51602010,Diet high-fiber multigrain bread,1,1.0,regular slice,60.58
51602010,Diet high-fiber multigrain bread,2,1.0,thin slice,53.59
52102040,Refrigerated biscuit (canned dough),1,1.0,biscuit,65.74
52102040,Refrigerated biscuit (canned dough),2,1.0,crescent roll,96.88
52102040,Refrigerated biscuit (canned dough),2,1.0,large biscuit,100.34
52102040,Refrigerated biscuit (canned dough),2,1.0,extra large (Pillsbury Grands!),190.3
52103000,Buttermilk biscuit,1,1.0,medium,185.64
52103000,Buttermilk biscuit,2,1.0,large,280.28
52103000,Buttermilk biscuit,2,1.0,small,127.4
52204000,Cornbread stuffing,1,0.5,"cup, moist type",179.0
52204000,Cornbread stuffing,2,0.5,"cup, dry type",126.195
52206010,Cornbread or corn muffin,1,1.0,medium muffin or square,173.85
52206010,Cornbread or corn muffin,2,1.0,large muffin or square,216.55
52206010,Cornbread or corn muffin,2,1.0,small muffin or square,137.25
52206010,Cornbread or corn muffin,2,1.0,stick,118.95
52209010,Hush puppy,1,1.0,hush puppy,74.14
52209010,Hush puppy,2,0.5,cup,256.12
52215100,Corn tortilla,1,1.0,"medium (6"" across)",53.28
52215100,Corn tortilla,2,1.0,"large (8"" across)",95.46
52215100,Corn tortilla,2,1.0,"small (4"" across)",23.754
52215200,Flour (wheat) tortilla,1,1.0,"medium (8"" across)",165.75
52215200,Flour (wheat) tortilla,2,1.0,"large (10"" across)",227.5
52215200,Flour (wheat) tortilla,2,1.0,"small (6"" across)",97.5
52215260,Whole wheat tortilla,1,1.0,"medium (7"" across)",105.2
52215260,Whole wheat tortilla,2,1.0,"large (8"" across)",136.76
52215260,Whole wheat tortilla,2,1.0,"small  (6"" across)",71.01
52215300,Taco or tostada shell,1,1.0,"medium (5"" across)",62.244
52215300,Taco or tostada shell,2,1.0,"large (6 1/2"" across)",98.28
52215300,Taco or tostada shell,2,1.0,"miniature (3"" across)",23.4
52302010,Blueberry or banana muffin,1,1.0,medium (2 3/4” across),313.01
52302010,Blueberry or banana muffin,2,1.0,large (3 1/4” across),426.58
52302010,Blueberry or banana muffin,2,1.0,miniature (1 1/4” across),52.63
52302010,Blueberry or banana muffin,2,1.0,small (2 1/2” across),182.82
52302100,Fat-free berry or banana muffin,1,1.0,medium (2 3/4” across),294.93
52302100,Fat-free berry or banana muffin,2,1.0,large (3 1/4” across),401.94
52302100,Fat-free berry or banana muffin,2,1.0,miniature (1 1/4” across),49.59
52302100,Fat-free berry or banana muffin,2,1.0,small (2 1/2” across),172.26
52302500,Chocolate chip muffin,1,1.0,medium (2 3/4” across),363.86
52302500,Chocolate chip muffin,2,1.0,large (3 1/4” across),495.88
52302500,Chocolate chip muffin,2,1.0,miniature (1 1/4” across),61.18
52302500,Chocolate chip muffin,2,1.0,small (2 1/2” across),212.52
52304010,Bran muffin,1,1.0,medium (2 3/4” across),333.35
52304010,Bran muffin,2,1.0,large (3 1/4” across),454.3
52304010,Bran muffin,2,1.0,miniature (1 1/4” across),56.05
52304010,Bran muffin,2,1.0,small (2 1/2” across),194.7
52304040,Lowfat bran & fruit muffin,1,1.0,small muffin (2 oz),136.3
52306010,Plain muffin,1,1.0,medium (2 3/4” across),344.65
52306010,Plain muffin,2,1.0,large (3 1/4” across),469.7
52306010,Plain muffin,2,1.0,miniature (1 1/4” across),57.95
52306010,Plain muffin,2,1.0,small (2 1/2” across),201.3
52308010,Matzo pancake,1,1.0,pancake or fritter,53.55
52308020,Matzo ball,1,1.0,ball,47.95
52405010,"Fruit bread (banana, etc.)",1,1.0,slice (1.4 oz),132.43
52407000,Zucchini bread,1,1.0,slice (1.4 oz),149.6
53101100,Angel food cake,1,1.0,"piece (1/12 of 10"" cake)",143.07
53104260,Carrot cake with icing,1,1.0,"piece, 1-layer cake",326.4
53104260,Carrot cake with icing,2,1.0,"piece, 2-layer cake",542.64
53104260,Carrot cake with icing,2,1.0,cupcake,244.8
53104500,Cheesecake,1,1.0,piece,409.6
53104500,Cheesecake,2,1.0,single serving cake,182.4
53105260,Chocolate cake with icing,1,1.0,"piece, 1-layer cake",245.52
53105260,Chocolate cake with icing,2,1.0,"piece, 2-layer cake",405.48
53108200,Chocolate cupcake with icing/filling,1,1.0,medium cupcake (1.4 oz),150.4
53108200,Chocolate cupcake with icing/filling,2,1.0,small cupcake (0.9 oz),94.0
53108200,Chocolate cupcake with icing/filling,2,1.0,large cupcake (2.3 oz),240.64
53108200,Chocolate cupcake with icing/filling,2,1.0,Ho Ho,105.28
